FID,MASK,X,Y,landcover,geology,flowaccum,winter_rad
579,0,752508.156,3849801.863,3,1,1,2
580,0,733108.2681,3849256.652,1,1,1,2
581,0,751008.1075,3843097.25,3,3,3,2
582,0,752911.8748,3847057.944,14,4,1,3
583,0,749231.2294,3842304.229,10,3,3,2
584,0,747446.1206,3839402.514,1,2,1,3
585,0,736609.5255,3840905.481,4,5,2,2
586,0,749615.2841,3854509.52,1,2,1,1
587,0,748122.1857,3842900.19,3,3,1,3
588,0,732468.6442,3847644.49,4,3,1,3
589,0,735807.0975,3853089.519,10,1,1,3
590,0,727629.478,3855138.203,3,2,1,2
591,0,729961.5275,3855132.478,1,2,1,2
592,0,751764.2647,3843758.284,3,3,1,1
593,0,735990.8783,3844054.328,10,2,3,2
594,0,743790.0541,3855572.95,4,1,2,3
595,0,739483.6786,3839966.474,3,5,1,3
596,0,746405.2709,3841608.569,10,3,2,1
597,0,728781.3375,3844737.579,8,5,1,3
598,0,731571.898,3854402.087,3,2,1,2
599,0,736973.12,3843278.861,3,5,1,2
600,0,735956.6252,3852826.746,10,1,1,3
601,0,750810.259,3846164.151,1,1,1,2
602,0,736846.2161,3841763.375,3,5,1,3
603,0,735568.1275,3847872.403,4,2,2,1
604,0,749220.8276,3844861.305,3,3,2,2
605,0,746899.6178,3854786.861,4,2,1,3
606,0,728937.0795,3855777.894,1,3,1,3
607,0,730075.1787,3839748.188,10,5,1,2
608,0,731817.2973,3843324.014,11,5,1,3
609,0,749835.3657,3847257.369,1,4,1,2
610,0,728272.8776,3850962.08,10,3,1,1
611,0,726167.1112,3843769.643,8,3,1,3
612,0,739469.3571,3846314.271,3,2,2,2
613,0,728102.6548,3852002.52,1,2,2,3
614,0,756435.7497,3850858.829,1,3,1,2
615,0,746415.8001,3841266.345,3,3,1,1
616,0,737478.0362,3848058.474,3,1,2,2
617,0,750215.9691,3842778.834,1,3,1,2
618,0,732158.2257,3842685.143,11,5,2,3
619,0,751384.7378,3849424.052,3,1,1,3
620,0,747678.0921,3849431.598,1,1,1,3
621,0,755236.0763,3846484.453,1,4,1,3
622,0,745689.3955,3851256.413,1,1,1,3
623,0,753767.2903,3847633.705,10,4,1,2
624,0,756017.3925,3855360.959,1,3,1,2
625,0,732543.8148,3845458.835,4,5,1,3
626,0,754024.0454,3842379.266,3,3,1,2
627,0,754922.9308,3848136.266,10,4,1,2
628,0,751407.3579,3841621.776,3,3,1,3
629,0,754899.1651,3841568.689,3,3,1,1
630,0,747163.2485,3840501.865,4,2,1,2
631,0,750909.9174,3848607.323,3,1,1,2
632,0,741407.9229,3848438.162,1,4,1,2
633,0,741236.3753,3854704.893,1,2,1,2
634,0,736772.9303,3840851.952,4,5,1,3
635,0,746239.7972,3841585.51,3,3,1,2
636,0,744747.0159,3851081.463,1,1,1,2
637,0,752265.153,3855690.396,1,1,1,2
638,0,752564.2626,3848380.328,1,1,1,2
639,0,744466.43,3845763.938,4,3,1,2
640,0,729787.2502,3844726.045,11,5,3,3
641,0,737822.1359,3843483.958,3,1,2,3
642,0,753733.9594,3851115.317,1,3,1,2
643,0,746496.8382,3854202.197,1,2,1,3
644,0,746038.2907,3846225.662,4,3,2,2
645,0,755253.8141,3839304.462,4,3,1,1
646,0,733450.2491,3850361.041,10,4,2,2
647,0,725736.5762,3839382.177,11,4,2,3
648,0,754517.9657,3847791.221,13,4,1,2
649,0,732211.6544,3850147.028,12,4,2,2
650,0,738398.7496,3842797.081,4,1,1,3
651,0,734506.1596,3850088.511,10,4,2,2
652,0,743820.9803,3845002.748,1,3,1,2
653,0,731365.9843,3854162.13,1,2,1,3
654,0,741613.6285,3841931.556,4,2,1,3
655,0,740193.5471,3850305.553,3,1,1,2
656,0,730360.2229,3851703.566,6,4,2,2
657,0,728644.7717,3842878.521,4,4,1,3
658,0,739241.7489,3851455.583,1,1,1,3
659,0,747114.2239,3842333.431,0,3,1,2
660,0,735442.5919,3849305.45,10,4,1,2
661,0,738954.6209,3850308.358,1,1,3,3
662,0,731479.4085,3842970.341,11,5,1,2
663,0,740769.2625,3854353.456,3,2,1,2
664,0,739179.3394,3845408.811,4,2,1,2
665,0,733412.4394,3846501.701,4,3,2,2
666,0,742118.2142,3843029.158,1,2,1,3
667,0,732487.1356,3844914.123,4,5,1,3
668,0,734780.1687,3849343.455,10,4,1,2
669,0,749622.7803,3845358.45,3,3,1,3
670,0,753150.8599,3849648.166,1,1,1,2
671,0,750012.7394,3839164.96,4,2,1,2
672,0,728794.5408,3852081.954,4,2,1,3
673,0,731691.2379,3841908.857,14,5,2,3
674,0,739760.6544,3840641.565,1,4,1,3
675,0,743156.3186,3842087.727,4,2,1,2
676,0,749074.8089,3845506.411,3,3,2,2
677,0,748607.3696,3841418.642,10,3,1,2
678,0,743920.1864,3856291.114,3,1,2,2
679,0,744262.6859,3843552.236,1,3,1,3
680,0,736911.9461,3846047.842,4,2,1,3
681,0,726152.5122,3840395.518,0,5,1,3
682,0,739500.6576,3841522.564,5,1,1,2
683,0,727529.1845,3845235.176,1,3,1,2
684,0,755766.1841,3852736.529,1,3,3,2
685,0,742500.9743,3846949.105,1,1,1,1
686,0,752201.5094,3842262.77,3,3,2,2
687,0,754031.2531,3839440.327,4,3,1,2
688,0,744409.8532,3844605.793,10,3,1,2
689,0,744684.1988,3853052.249,0,1,1,3
690,0,740103.4104,3856361.328,4,2,2,3
691,0,753822.1182,3844762.583,4,3,1,1
692,0,741101.6752,3852429.973,4,1,1,3
693,0,736086.3763,3846155.74,4,3,1,3
694,0,729041.537,3846298.444,8,5,1,3
695,0,748176.6293,3841182.165,4,3,1,2
696,0,744835.1825,3842440.575,4,3,1,2
697,0,755450.7279,3842666.039,4,3,1,2
698,0,739489.524,3843717.428,4,2,2,1
699,0,739796.5303,3849454.648,1,1,2,3
700,0,738745.5071,3849280.668,10,4,1,2
701,0,740058.3815,3855833.989,4,2,3,3
702,0,752052.5492,3848444.941,1,1,1,2
703,0,734286.7913,3839969.565,10,4,1,3
704,0,752125.3039,3850975.823,10,2,1,3
705,0,736389.4671,3850525.727,15,1,1,2
706,0,742456.8624,3854316.665,1,1,1,3
707,0,738466.4587,3855866.452,1,2,1,2
708,0,744838.6517,3840672.101,4,2,1,3
709,0,747858.3386,3842289.418,3,3,1,2
710,0,755148.4502,3844394.779,3,3,1,2
711,0,735514.0241,3843186.629,1,4,1,2
712,0,746555.2476,3850275.423,10,4,1,3
713,0,744707.1651,3843380.97,4,3,1,3
714,0,737515.0603,3843029.229,3,5,2,3
715,0,729609.2376,3852696.062,1,2,1,2
716,0,725720.6541,3856030.722,8,5,1,3
717,0,743395.9656,3848143.142,1,1,1,2
718,0,752477.7537,3849858.79,3,1,1,2
719,0,736522.1305,3843801.54,3,1,2,3
720,0,744234.1475,3845887.325,4,3,1,2
721,0,739277.929,3840247.672,3,5,1,3
722,0,735494.6587,3848146.335,1,2,3,2
723,0,751036.5577,3842647.529,3,3,2,1
724,0,749200.6937,3856256.129,4,2,1,2
725,0,739658.4861,3839290.797,11,5,2,2
726,0,753483.4851,3852467.51,1,3,1,3
727,0,752982.8752,3842229.567,3,3,1,1
728,0,743052.4516,3855725.743,1,1,1,3
729,0,742801.5926,3846818.968,3,1,1,1
730,0,746381.6241,3855829.598,1,1,1,2
731,0,751879.7523,3846803.494,1,4,1,2
732,0,745180.9442,3843036.084,4,3,1,2
733,0,755545.147,3849198.364,10,1,1,3
734,0,739737.7002,3851124.587,1,1,2,3
735,0,746635.8871,3850705.665,10,1,1,3
736,0,730403.7494,3844482.138,3,5,1,2
737,0,725976.3107,3842347.422,8,3,1,2
738,0,756151.8667,3839464.441,1,3,1,3
739,0,754748.1649,3839036.171,3,2,1,3
740,0,729589.5591,3845728.718,1,5,1,2
741,0,730927.1217,3843351.548,4,5,2,3
742,0,734437.9288,3842888.975,3,5,1,3
743,0,756559.7192,3845185.867,3,1,1,1
744,0,752681.2154,3850430.645,10,2,2,3
745,0,738769.6191,3853979.241,3,2,1,2
746,0,734493.0678,3851484.71,1,1,2,3
747,0,739901.7441,3855322.373,3,2,1,2
748,0,750327.8823,3855773.511,1,2,1,3
749,0,750580.4945,3846061.198,1,2,2,2
750,0,748354.3852,3844837.946,3,3,2,2
751,0,752457.1345,3839681.499,4,3,1,3
752,0,737675.5862,3849877.447,1,1,1,3
753,0,732816.4119,3856184.458,3,2,1,2
754,0,735188.4315,3852841.243,5,1,2,3
755,0,745634.7948,3840702.479,4,2,1,3
756,0,740555.7333,3848554.3,3,4,1,2
757,0,743035.0051,3839893.489,1,1,1,3
758,0,725777.1789,3845968.471,11,5,1,3
759,0,735038.8578,3855650.97,10,1,2,2
760,0,749395.4543,3848985.392,1,1,2,3
761,0,754464.6186,3845091.143,3,2,1,1
762,0,749401.9708,3839807.295,3,3,2,1
763,0,752448.5726,3846047.471,1,1,1,2
764,0,742624.3928,3840243.09,1,1,1,3
765,0,735394.342,3840004.138,8,5,2,3
766,0,737561.991,3846550.637,2,2,1,2
767,0,743745.4028,3838920.361,10,4,1,3
768,0,748690.6286,3853165.787,1,2,1,2
769,0,736285.8725,3842858.006,3,4,1,2
770,0,744287.6423,3848351.137,1,1,1,2
771,0,752547.727,3840037.102,1,3,1,3
772,0,730474.5795,3839701.443,10,5,1,3
773,0,737508.7363,3846039.793,4,2,1,1
774,0,741753.4357,3845009.836,1,2,2,2
775,0,740919.6661,3838960.057,0,5,1,3
776,0,755410.503,3853960.595,1,3,1,3
777,0,751895.805,3849575.787,3,1,1,3
778,0,732485.7905,3853566.239,3,1,1,2
779,0,726674.8209,3853455.72,4,5,2,3
780,0,740907.5108,3852853.081,4,1,1,3
781,0,749696.7886,3846510.633,1,1,1,2
782,0,745743.4278,3842299.374,4,3,1,2
783,0,743077.9873,3855843.717,3,1,1,2
784,0,732576.6501,3850905.442,4,1,1,3
785,0,745690.0973,3847639.857,4,1,2,2
786,0,748957.666,3844005.482,3,3,1,3
787,0,744494.0815,3843641.643,4,3,1,1
788,0,726870.1882,3852075.677,4,5,1,3
789,0,739579.9884,3840653.375,1,4,1,3
790,0,752218.3939,3846273.064,1,4,1,3
791,0,735970.0511,3844620.877,10,2,2,3
792,0,748541.1902,3855902.213,1,2,1,2
793,0,725890.1576,3841103.625,1,5,1,3
794,0,735158.0201,3843544.162,8,5,1,2
795,0,756102.0705,3856273.391,1,3,1,2
796,0,750501.0741,3850535.072,10,2,2,3
797,0,742466.4652,3842803.873,1,2,1,3
798,0,735993.7913,3841077.026,1,5,1,2
799,0,744075.3314,3842122.371,4,3,1,3
800,0,737610.1515,3845120.448,3,2,1,2
801,0,741377.6397,3842560.738,1,2,1,2
802,0,732080.7806,3845790.982,3,5,2,3
803,0,754186.0515,3854838.254,1,2,1,3
804,0,743753.4528,3854086.667,14,1,1,3
805,0,745523.5831,3851788.912,1,1,2,3
806,0,744397.8593,3843993.495,4,3,1,3
807,0,745662.9931,3848900.113,14,4,1,2
808,0,754863.764,3850821.955,3,2,1,1
809,0,734979.7287,3842536.87,3,5,2,3
810,0,733544.3387,3853441.452,4,1,1,2
811,0,750858.5097,3847437.711,14,4,1,3
812,0,732328.415,3848157.616,4,3,1,2
813,0,726387.0758,3855298.808,4,3,1,3
814,0,750556.9052,3839851.809,3,3,1,3
815,0,742288.3358,3851090.097,4,1,1,2
816,0,736779.8198,3843300.592,3,4,2,2
817,0,736514.818,3848843.135,10,4,2,2
818,0,755687.9914,3847669.69,3,1,1,2
819,0,754491.6703,3856179.232,1,3,1,3
820,0,750734.7608,3854590.64,4,2,2,1
821,0,753544.7989,3851750.417,1,3,1,2
822,0,753779.0565,3855362.624,3,2,2,2
823,0,735627.3126,3842275.403,8,5,1,3
824,0,756053.9668,3840197.283,3,3,1,3
825,0,746965.1029,3855967.878,3,1,1,2
826,0,752031.8448,3844972.23,4,3,1,3
827,0,746552.017,3851587.259,14,1,1,3
828,0,726461.593,3848564.61,11,5,2,3
829,0,746960.09,3854659.728,1,2,2,3
830,0,756388.7791,3841057.691,3,3,2,1
831,0,735198.3575,3845349.201,1,1,1,3
832,0,751335.7611,3840911.009,3,3,1,3
833,0,746198.4076,3849449.277,14,1,1,2
834,0,744747.8733,3849069.412,14,4,2,2
835,0,751096.7363,3844427.828,1,3,1,1
836,0,734798.6107,3850419.167,6,4,1,3
837,0,732892.0627,3844543.261,11,5,1,3
838,0,740561.3964,3850566.488,10,1,2,2
839,0,735196.9035,3846925.739,3,3,3,2
840,0,751161.6519,3848461.811,3,1,1,3
841,0,731577.3211,3845228.751,3,5,1,2
842,0,739719.8227,3855277.983,3,2,3,2
843,0,749833.6192,3855100.359,4,2,1,2
844,0,728572.162,3842575.301,3,4,1,2
845,0,728068.2005,3843252.277,1,3,1,3
846,0,737819.5332,3852594.389,4,1,1,3
847,0,753104.5188,3854184.153,1,2,1,2
848,0,727240.2675,3856372.988,1,5,1,3
849,0,756568.3321,3841552.347,1,3,1,3
850,0,734265.0368,3854883.701,5,1,1,3
851,0,751617.5049,3848048.649,1,1,1,3
852,0,731190.9203,3843869.571,11,5,1,3
853,0,747406.1833,3848383.767,14,4,1,3
854,0,744093.0174,3840237.68,3,1,2,3
855,0,744748.8081,3846769.857,1,2,1,2
856,0,725723.4753,3853043.696,4,3,1,3
857,0,753139.8063,3840833.751,4,3,1,3
858,0,755743.5928,3839513.932,4,3,2,2
859,0,738397.4915,3841075.885,10,5,1,2
860,0,751705.787,3843965.089,3,3,1,2
861,0,749961.0984,3855143.457,4,2,1,1
862,0,727440.7074,3852846.566,4,5,1,2
863,0,735574.4738,3851128.761,14,1,2,2
864,0,751378.9755,3843611.956,3,3,1,2
865,0,755694.9719,3854026.882,1,3,1,2
866,0,745730.8952,3840491.058,1,2,2,3
867,0,734713.3796,3839755.64,5,4,1,3
868,0,730757.1016,3842704.928,4,5,1,3
869,0,739309.1926,3843228.003,4,2,1,2
870,0,728434.2439,3840474.545,11,4,1,3
871,0,735703.2173,3839937.446,4,5,1,3
872,0,744424.8203,3854327.249,1,1,1,3
873,0,754357.2048,3852527.288,1,3,2,2
874,0,753063.3529,3845753.065,1,1,1,2
875,0,753642.8827,3841804.468,3,3,1,3
876,0,733620.3189,3854484.724,10,1,1,2
877,0,740382.3903,3851159.206,1,1,1,2
878,0,744330.6439,3843155.04,1,3,1,3
879,0,747655.5666,3841418.19,4,3,1,3
880,0,742687.7823,3849471.106,10,4,2,3
881,0,733579.1642,3842506.357,3,5,1,3
882,0,756236.3561,3839206.944,1,3,1,2
883,0,742748.8376,3841454.507,4,2,1,2
884,0,741716.6776,3842663.66,4,2,2,2
885,0,745415.5047,3840733.389,4,2,1,2
886,0,736794.1277,3855350.775,4,2,2,3
887,0,743185.3951,3856259.549,1,1,1,3
888,0,734888.6399,3840672.127,1,5,3,3
889,0,741639.2362,3851793.514,4,1,1,1
890,0,732900.7202,3840082.105,1,5,1,3
891,0,746237.5733,3851316.484,14,1,1,3
892,0,752996.9527,3846369.897,1,4,1,1
893,0,752555.3725,3841317.22,3,3,3,2
894,0,732279.8709,3847816.781,4,3,1,2
895,0,732776.3649,3844498.557,11,5,3,2
896,0,730138.6213,3856297.773,8,3,1,1
897,0,743926.8196,3846796.81,1,1,1,3
898,0,729359.1296,3854831.763,1,5,2,2
899,0,727356.8878,3854281.102,4,2,1,2
900,0,727888.6655,3844949.94,4,3,2,2
901,0,742695.3734,3849277.898,10,4,1,3
902,0,737093.9067,3841934.605,8,5,1,3
903,0,742476.4459,3852326.148,4,1,1,2
904,0,734773.9228,3840884.547,11,5,1,2
905,0,754213.3856,3841817.938,3,3,1,3
906,0,744738.7312,3846524.735,10,2,1,2
907,0,730554.4172,3842872.453,1,5,1,3
908,0,751454.4528,3849793.262,3,1,1,3
909,0,748971.8732,3849846.15,4,1,1,3
910,0,745114.9527,3844123.302,10,3,1,2
911,0,728957.818,3841555.723,1,5,2,3
912,0,729190.2282,3851905.037,1,2,1,3
913,0,749712.3805,3850953.623,14,2,1,3
914,0,738712.9618,3844160.461,4,2,1,3
915,0,734762.9207,3841111.018,11,5,1,3
916,0,732240.8102,3856233.692,1,2,1,3
917,0,740936.8179,3838979.243,0,5,2,3
918,0,745516.2381,3850212.035,1,1,1,2
919,0,741675.2393,3851409.384,4,1,1,3
920,0,737339.1519,3854255.67,4,1,2,3
921,0,740575.6694,3839997.018,1,5,2,3
922,0,731885.2999,3842099.182,11,5,1,3
923,0,753784.0333,3838924.657,4,3,1,3
924,0,749760.3111,3847922.015,0,1,2,2
925,0,755828.794,3845223.983,3,1,1,2
926,0,730487.331,3849812.674,4,2,1,2
927,0,745264.0237,3845476.903,3,3,2,2
928,0,741788.1414,3847062.138,3,1,2,2
929,0,746728.0545,3853243.126,3,2,1,2
930,0,751736.4764,3839415.349,4,3,1,3
931,0,751348.1672,3848992.416,1,1,1,3
932,0,753340.3507,3853669.784,1,3,1,2
933,0,751858.3141,3846637.302,1,4,1,2
934,0,733843.2734,3848182.802,4,2,1,1
935,0,750811.1012,3856011.548,1,2,2,3
936,0,753216.9211,3850561.599,3,3,2,2
937,0,743814.4861,3842957.364,4,3,1,3
938,0,747684.3763,3844270.227,4,3,1,2
939,0,741498.2643,3841155.521,4,2,1,2
940,0,755168.8224,3846879.504,14,1,2,3
941,0,739478.8769,3845120.469,4,2,2,2
942,0,746084.4835,3853107.911,4,2,1,3
943,0,730914.9199,3848379.46,4,3,1,3
944,0,756364.7022,3840513.66,3,3,1,1
945,0,732696.5059,3848652.201,4,2,2,2
946,0,753242.4079,3843303.682,1,3,1,1
947,0,734537.0065,3851732.392,3,1,1,3
948,0,745354.0205,3854859.645,1,2,2,3
949,0,727334.1779,3853301.291,4,5,1,3
950,0,753005.8914,3844293.198,4,3,1,3
951,0,750956.5064,3847865.075,1,1,1,3
952,0,748639.3188,3840024.998,3,3,1,2
953,0,747174.0742,3844046.13,3,3,1,2
954,0,739304.788,3840987.597,10,1,1,3
955,0,744748.6427,3847968.021,1,1,1,2
956,0,730533.7754,3840764.426,1,5,1,3
957,0,729979.9368,3846435.501,4,5,2,3
958,0,743418.7657,3847697.778,3,1,1,2
959,0,729722.8264,3839101.305,11,4,1,3
960,0,747839.0542,3853960.344,1,2,1,2
961,0,738158.1639,3846378.683,3,2,2,2
962,0,745417.6021,3846508.062,3,2,1,1
963,0,736346.1994,3854839.397,5,2,1,3
964,0,741597.2806,3847889.643,1,1,1,3
965,0,744718.4154,3854231.379,1,1,1,3
966,0,747759.849,3852455.269,10,2,1,2
967,0,756001.6947,3840403.755,3,3,1,2
968,0,738099.8523,3855824.683,4,2,1,2
969,0,735829.1289,3850821.425,14,1,2,2
970,0,733064.0902,3843157.174,4,5,1,3
971,0,754742.541,3854485.683,1,2,1,3
972,0,748744.9949,3846631.634,10,2,2,2
973,0,728432.9374,3842789.524,8,5,1,3
974,0,753151.2603,3850227.196,3,2,1,2
975,0,756543.2111,3855672.11,1,3,1,3
976,0,739391.7603,3844607.066,4,2,1,2
977,0,733809.2981,3852340.955,3,1,2,2
978,0,747823.0153,3845176.843,3,3,1,2
979,0,748948.3471,3843052.031,3,3,1,2
980,0,730985.0861,3843802.304,3,5,1,3
981,0,728858.9478,3841408.283,4,5,1,2
982,0,742009.6302,3839575.599,6,4,1,3
983,0,750880.0541,3843781.93,4,3,1,3
984,0,753466.14,3849153.206,14,1,1,3
985,0,727772.1106,3850071.505,4,5,1,3
986,0,741766.6407,3849660.187,14,1,1,3
987,0,733730.4806,3852552.582,4,1,2,3
988,0,745629.8749,3852020.921,0,1,2,3
989,0,737869.2991,3842013.933,1,5,1,2
990,0,730655.2364,3847826.029,4,4,2,3
991,0,735500.0742,3845390.077,4,2,1,3
992,0,740690.1861,3845086.068,1,2,1,3
993,0,754051.2514,3851687.546,1,3,1,3
994,0,735619.0984,3840924.129,3,4,1,2
995,0,735559.199,3850300.651,1,1,1,3
996,0,750693.8117,3841615.502,3,3,1,2
997,0,730083.3864,3856004.484,8,3,1,3
998,0,746146.522,3847988.138,1,4,1,2
999,0,753342.738,3847384.086,14,4,1,2
1000,0,751317.9864,3846630.482,1,4,1,2
1001,0,742925.9365,3842795.577,4,2,1,3
1002,0,733816.2915,3847353.212,1,3,1,2
1003,0,738555.3642,3848223.744,3,1,1,2
1004,0,736164.5373,3849937.836,10,1,2,3
1005,0,732363.5909,3848660.674,4,2,1,2
1006,0,741339.9985,3850580.295,10,1,2,3
1007,0,747084.4137,3839725.976,4,2,1,3
1008,0,747888.4996,3841024.133,4,3,1,3
1009,0,742553.8985,3843777.939,4,2,1,3
1010,0,732227.7213,3840829.776,12,5,1,2
1011,0,753986.8864,3854764.953,1,2,1,3
1012,0,731724.7096,3845812.86,3,5,1,3
1013,0,738875.1825,3848460.989,1,4,1,2
1014,0,726161.3055,3855530.975,3,3,1,2
1015,0,752184.048,3854805.662,1,2,1,3
1016,0,736496.615,3845361.371,4,2,1,3
1017,0,741369.3638,3844203.801,3,2,1,1
1018,0,725878.3141,3846048.982,11,5,1,3
1019,0,735328.6265,3844274.747,3,1,1,3
1020,0,752699.2144,3856344.079,1,1,2,2
1021,0,749695.4548,3846511.84,1,1,1,2
1022,0,744439.7293,3839060.958,0,4,1,3
1023,0,750168.4516,3849380.724,1,2,1,3
1024,0,743627.6717,3841004.199,10,2,1,2
1025,0,737579.4959,3842182.568,3,5,2,3
1026,0,747557.5567,3839948.988,3,2,2,2
1027,0,740420.7641,3848835.588,14,4,1,2
1028,0,746002.3759,3848853.349,14,4,2,3
1029,0,747648.2443,3853391.377,1,2,1,2
1030,0,727193.4892,3845507.947,8,3,1,2
1031,0,738128.7428,3848872.244,10,4,2,2
1032,0,731217.3605,3847916.485,4,3,1,3
1033,0,746886.2231,3848736.484,14,4,1,3
1034,0,751992.0905,3843535.574,3,3,1,1
1035,0,753866.7755,3840201.715,4,3,1,3
1036,0,752296.325,3840195.892,3,3,2,3
1037,0,736913.0651,3851050.878,14,1,1,3
1038,0,747450.0304,3851775.942,4,2,2,3
1039,0,736442.1747,3846794.978,2,3,1,2
1040,0,727922.7841,3841584.55,8,5,1,3
1041,0,748433.4485,3839702.016,4,3,1,2
1042,0,747116.7716,3856293.122,4,2,1,1
1043,0,756529.8768,3839114.159,3,3,1,2
1044,0,728388.9766,3848661.692,8,5,1,3
1045,0,750746.9367,3849658.562,14,2,1,3
1046,0,749982.0763,3841669.452,3,3,1,2
1047,0,734719.3457,3844110.773,8,5,1,3
1048,0,744182.3598,3844841.782,4,3,1,2
1049,0,754303.4937,3847554.481,13,4,1,2
1050,0,740021.8809,3843066.818,4,2,1,2
1051,0,733254.8513,3849711.73,10,4,1,2
1052,0,740279.7068,3845876.882,3,2,1,1
1053,0,735656.9774,3839500.979,10,4,2,3
1054,0,744353.306,3845246.905,1,3,1,2
1055,0,730413.3349,3853601.157,3,2,1,2
1056,0,749050.3377,3844789.222,3,3,1,2
1057,0,755464.3096,3843347.816,4,3,2,3
1058,0,744674.952,3843377.673,4,3,1,3
1059,0,742364.4929,3846413.219,3,2,1,1
1060,0,754670.0214,3848628.364,1,1,1,3
1061,0,744446.0815,3847826.818,1,1,2,2
1062,0,750865.564,3855741.232,1,2,1,3
1063,0,736541.5289,3851768.74,5,1,1,2
1064,0,739693.2446,3849639.374,1,1,1,3
1065,0,729491.3031,3846029.601,1,5,1,2
1066,0,727867.981,3853362.296,3,2,1,2
1067,0,738057.5836,3848251.61,1,1,2,2
1068,0,739347.3085,3853274.794,4,1,2,2
1069,0,727723.5878,3855767.495,4,5,1,2
1070,0,746506.0714,3851422.87,14,1,2,3
1071,0,727632.8327,3853171.421,3,4,3,2
1072,0,749111.7111,3840617.598,1,3,1,2
1073,0,740951.0893,3839361.646,1,5,1,3
1074,0,740488.4869,3847635.905,1,1,1,2
1075,0,732567.2622,3853285.068,3,1,2,3
1076,0,732681.2814,3840119.185,1,5,1,3
1077,0,726950.9571,3855180.964,4,5,3,2
1078,0,734443.8689,3852443.573,4,4,1,2
1079,0,740111.4212,3844833.379,4,2,1,3
1080,0,730313.0655,3846296.321,10,5,2,3
1081,0,732912.1605,3846254.202,2,3,1,3
1082,0,739917.4892,3853626.533,4,1,1,2
1083,0,742108.2343,3842969.535,1,2,1,3
1084,0,727796.5732,3847743.121,11,5,1,3
1085,0,727727.0572,3853024.314,12,2,2,2
1086,0,751751.6443,3855247.401,1,2,1,2
1087,0,756469.3335,3843088.882,4,3,2,2
1088,0,749357.0105,3842025.218,3,3,2,1
1089,0,750877.8712,3845686.544,3,3,1,1
1090,0,752187.8759,3851005.218,10,2,1,3
1091,0,732823.9833,3839002.551,11,4,1,3
1092,0,742069.18,3854946.534,4,1,1,3
1093,0,729284.6071,3840745.566,1,5,1,3
1094,0,753578.3266,3854433.722,1,2,1,3
1095,0,743875.6081,3845483.682,1,3,1,1
1096,0,745978.9841,3841755.833,4,3,1,3
1097,0,734297.1072,3847041.191,4,3,1,2
1098,0,756156.9981,3846020.209,14,1,1,3
1099,0,752057.8302,3855224.635,1,2,1,3
1100,0,732186.3632,3855081.918,3,2,1,2
1101,0,752212.0035,3851127.484,1,2,1,2
1102,0,744420.1454,3847129.814,4,1,2,2
1103,0,754560.0347,3852638.012,1,3,1,3
1104,0,726635.8363,3849942.966,15,5,1,2
1105,0,740497.2706,3842005.288,4,2,1,3
1106,0,753003.1131,3840888.765,1,3,1,3
1107,0,750750.9114,3849520.68,14,2,2,3
1108,0,756305.0182,3842936.525,1,3,1,3
1109,0,753513.2234,3840227.35,1,3,1,3
1110,0,754955.1506,3854853.868,1,2,2,3
1111,0,748211.1319,3855128.789,4,2,1,1
1112,0,741340.348,3848426.873,3,4,1,2
1113,0,736194.9492,3843924.024,3,1,1,2
1114,0,743059.9032,3855660.157,1,1,1,3
1115,0,745600.5466,3850625.378,1,1,2,2
1116,0,734675.035,3854085.778,10,1,1,2
1117,0,726991.5761,3849163.199,4,5,1,3
1118,0,726215.8058,3840435.576,0,5,1,3
1119,0,754134.5154,3855352.617,3,2,1,2
1120,0,736946.5165,3853277.076,10,1,2,2
1121,0,728766.9763,3839702.012,11,5,1,3
1122,0,733538.3033,3845136.255,3,5,1,3
1123,0,734120.1418,3840062.997,10,4,1,3
1124,0,735346.8999,3846833.04,2,3,2,2
1125,0,741858.8383,3851072.785,3,1,1,3
1126,0,733521.9737,3852311.954,3,1,1,3
1127,0,755425.4919,3854407.984,1,3,1,3
1128,0,750195.2324,3849203.349,1,1,1,3
1129,0,743084.9497,3846647.111,3,1,1,2
1130,0,746248.3273,3843167.35,4,3,1,3
1131,0,733248.3239,3843971.995,11,5,1,2
1132,0,734795.0562,3846505.449,9,3,2,1
1133,0,734245.9232,3842938.203,3,5,1,3
1134,0,747104.2763,3853995.91,1,2,1,2
1135,0,727578.1947,3838977.459,10,4,2,3
1136,0,730112.2568,3846399.532,8,5,2,3
1137,0,736575.1338,3846881.401,3,3,1,2
1138,0,732658.9708,3844591.938,11,5,1,3
1139,0,756183.46,3850025.61,1,2,1,3
1140,0,749188.9645,3844884.096,3,3,1,2
1141,0,731135.8656,3849958.487,1,2,1,2
1142,0,732487.8476,3850881.671,4,1,3,3
1143,0,738869.3355,3855661.908,4,2,1,2
1144,0,731053.8984,3849935.322,1,2,1,2
1145,0,730489.5199,3844185.007,3,5,2,2
1146,0,736056.5793,3844590.123,10,2,1,3
1147,0,727443.5592,3846785.263,3,5,1,2
1148,0,749453.0051,3839557.432,4,2,1,3
1149,0,734536.4161,3842470.194,8,5,1,3
1150,0,750876.085,3842146.173,3,3,1,3
1151,0,741868.8734,3840449.059,1,1,1,3
1152,0,735104.9905,3846638.474,3,3,1,2
